# energy dos(up) dos(down)
-6.092454385000000627e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.090524385000000507e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.088594385000000386e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.086674385000000598e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.084744385000000477e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.082814385000000357e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.080894385000000568e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.078964385000000448e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.077034385000000327e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.075104385000000207e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.073184385000000418e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.071254385000000298e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.069324385000000177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.067404385000000389e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.065474385000000268e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.063544385000000148e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.061624385000000359e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.059694385000000239e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.057764385000000118e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.055834384999999997e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.053914385000000209e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.051984385000000088e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.050054384999999968e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.048134385000000179e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.046204385000000059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.044274384999999938e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.042344384999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.040424385000000029e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.038494384999999909e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.036564384999999788e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.034644385000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.032714384999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.030784384999999759e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.028854384999999638e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.026934384999999850e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.025004384999999729e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.023074384999999609e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.021154384999999820e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.019224384999999700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.017294384999999579e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.015364384999999459e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.013444384999999670e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.011514384999999550e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.009584384999999429e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.007664384999999641e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.005734384999999520e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.003804384999999399e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-6.001874385000000700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.999954384999999490e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.998024384999999370e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.996094385000000671e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.994174384999999461e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.992244384999999340e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.990314385000000641e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.988384385000000520e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.986464384999999311e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.984534385000000611e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.982604385000000491e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.980684385000000702e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.978754385000000582e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.976824385000000461e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.974904385000000673e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.972974385000000552e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.971044385000000432e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.969114385000000311e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.967194385000000523e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.965264385000000402e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.963334385000000282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.961414385000000493e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.959484385000000373e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.957554385000000252e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.955624385000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.953704385000000343e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.951774385000000223e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.949844385000000102e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.947924385000000314e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.945994385000000193e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.944064385000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.942134384999999952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.940214385000000163e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.938284385000000043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.936354384999999922e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.934434385000000134e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.932504385000000013e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.930574384999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.928644384999999772e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.926724384999999984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.924794384999999863e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.922864384999999743e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.920944384999999954e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.919014384999999834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.917084384999999713e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.915154384999999593e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.913234384999999804e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.911304384999999684e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.909374384999999563e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.907454384999999775e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.905524384999999654e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.903594384999999534e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.901664384999999413e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.899744384999999625e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.897814384999999504e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.895884384999999384e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.893964384999999595e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.892034384999999475e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.890104384999999354e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.888174385000000655e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.886254384999999445e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.884324384999999324e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.882394385000000625e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.880474384999999415e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.878544385000000716e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.876614385000000595e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.874694384999999386e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.872764385000000686e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.870834385000000566e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.868904385000000445e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.866984385000000657e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.865054385000000536e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.863124385000000416e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.861204385000000627e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.859274385000000507e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.857344385000000386e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.855414385000000266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.853494385000000477e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.851564385000000357e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.849634385000000236e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.847714385000000448e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.845784385000000327e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.843854385000000207e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.841924385000000086e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.840004385000000298e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.838074385000000177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.836144385000000057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.834224385000000268e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.832294385000000148e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.830364385000000027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.828434384999999907e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.826514385000000118e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.824584384999999997e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.822654384999999877e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.820734385000000088e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.818804384999999968e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.816874384999999847e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.814944384999999727e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.813024384999999938e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.811094384999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.809164384999999697e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.807244384999999909e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.805314384999999788e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.803384384999999668e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.801454384999999547e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.799534384999999759e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.797604384999999638e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.795674384999999518e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.793754384999999729e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.791824384999999609e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.789894384999999488e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.787974384999999700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.786044384999999579e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.784114384999999459e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.782184384999999338e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.780264384999999550e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.778334384999999429e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.776404384999999309e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.774484384999999520e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.772554384999999399e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.770624385000000700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.768694385000000580e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.766774384999999370e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.764844385000000671e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.762914385000000550e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.760994384999999340e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.759064385000000641e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.757134385000000520e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.755204385000000400e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.753284385000000611e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.751354385000000491e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.749424385000000370e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.747504385000000582e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.745574385000000461e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.743644385000000341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.741714385000000220e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.739794385000000432e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.737864385000000311e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.735934385000000191e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.734014385000000402e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.732084385000000282e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.730154385000000161e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.728224385000000041e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.726304385000000252e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.724374385000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.722444385000000011e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.720524385000000223e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.718594385000000102e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.716664384999999982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.714734384999999861e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.712814385000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.710884384999999952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.708954384999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.707034385000000043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.705104384999999922e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.703174384999999802e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.701244384999999681e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.699324384999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.697394384999999772e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.695464384999999652e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.693544384999999863e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.691614384999999743e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.689684384999999622e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.687764384999999834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.685834384999999713e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.683904384999999593e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.681974384999999472e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.680054384999999684e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.678124384999999563e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.676194384999999443e+01 0.000000000000000000e+00 -0.000000000000000000e+00
